@relation localsubcellular
@attribute A numeric
@attribute R numeric
@attribute N numeric
@attribute D numeric
@attribute C numeric
@attribute Q numeric
@attribute E numeric
@attribute G numeric
@attribute H numeric
@attribute I numeric
@attribute L numeric
@attribute K numeric
@attribute M numeric
@attribute F numeric
@attribute P numeric
@attribute S numeric
@attribute T numeric
@attribute W numeric
@attribute Y numeric
@attribute V numeric
@attribute BASIC numeric
@attribute ACID numeric
@attribute POLAR numeric
@attribute NONPOLAR numeric
@attribute CHAM830103 numeric
@attribute CHAM830104 numeric
@attribute CHAM830105 numeric
@attribute FAUJ880111 numeric
@attribute MONM990201 numeric
@attribute MONM990101 numeric
@attribute BEGF750101 numeric
@attribute BROC820102 numeric
@attribute FAUJ880112 numeric
@attribute GEIM800103 numeric
@attribute GEIM800105 numeric
@attribute LEWP710101 numeric
@attribute NAKH900102 numeric
@attribute NAKH900108 numeric
@attribute OOBM850104 numeric
@attribute PALJ810115 numeric
@attribute PONP800106 numeric
@attribute QIAN880116 numeric
@attribute RICJ880107 numeric
@attribute ROBB760111 numeric
@attribute ROSM880103 numeric
@attribute VENT840101 numeric
@attribute AURR980101 numeric
@attribute AURR980105 numeric
@attribute AURR980118 numeric
@attribute ZHOH040103 numeric
@attribute INIBASIC numeric
@attribute INIACID numeric
@attribute INIPOLAR numeric
@attribute ININONPOLAR numeric
@attribute INICHAM830103 numeric
@attribute INICHAM830104 numeric
@attribute INICHAM830105 numeric
@attribute INIFAUJ880111 numeric
@attribute INIMONM990201 numeric
@attribute INIMONM990101 numeric
@attribute INIBEGF750101 numeric
@attribute INIBROC820102 numeric
@attribute INIFAUJ880112 numeric
@attribute INIGEIM800103 numeric
@attribute INIGEIM800105 numeric
@attribute INILEWP710101 numeric
@attribute ININAKH900102 numeric
@attribute ININAKH900108 numeric
@attribute INIOOBM850104 numeric
@attribute INIPALJ810115 numeric
@attribute INIPONP800106 numeric
@attribute INIQIAN880116 numeric
@attribute INIRICJ880107 numeric
@attribute INIROBB760111 numeric
@attribute INIROSM880103 numeric
@attribute INIVENT840101 numeric
@attribute INIAURR980101 numeric
@attribute INIAURR980105 numeric
@attribute INIAURR980118 numeric
@attribute INIZHOH040103 numeric
@attribute ENDBASIC numeric
@attribute ENDACID numeric
@attribute ENDPOLAR numeric
@attribute ENDNONPOLAR numeric
@attribute ENDCHAM830103 numeric
@attribute ENDCHAM830104 numeric
@attribute ENDCHAM830105 numeric
@attribute ENDFAUJ880111 numeric
@attribute ENDMONM990201 numeric
@attribute ENDMONM990101 numeric
@attribute ENDBEGF750101 numeric
@attribute ENDBROC820102 numeric
@attribute ENDFAUJ880112 numeric
@attribute ENDGEIM800103 numeric
@attribute ENDGEIM800105 numeric
@attribute ENDLEWP710101 numeric
@attribute ENDNAKH900102 numeric
@attribute ENDNAKH900108 numeric
@attribute ENDOOBM850104 numeric
@attribute ENDPALJ810115 numeric
@attribute ENDPONP800106 numeric
@attribute ENDQIAN880116 numeric
@attribute ENDRICJ880107 numeric
@attribute ENDROBB760111 numeric
@attribute ENDROSM880103 numeric
@attribute ENDVENT840101 numeric
@attribute ENDAURR980101 numeric
@attribute ENDAURR980105 numeric
@attribute ENDAURR980118 numeric
@attribute ENDZHOH040103 numeric
@attribute MIDBASIC numeric
@attribute MIDACID numeric
@attribute MIDPOLAR numeric
@attribute MIDNONPOLAR numeric
@attribute MIDCHAM830103 numeric
@attribute MIDCHAM830104 numeric
@attribute MIDCHAM830105 numeric
@attribute MIDFAUJ880111 numeric
@attribute MIDMONM990201 numeric
@attribute MIDMONM990101 numeric
@attribute MIDBEGF750101 numeric
@attribute MIDBROC820102 numeric
@attribute MIDFAUJ880112 numeric
@attribute MIDGEIM800103 numeric
@attribute MIDGEIM800105 numeric
@attribute MIDLEWP710101 numeric
@attribute MIDNAKH900102 numeric
@attribute MIDNAKH900108 numeric
@attribute MIDOOBM850104 numeric
@attribute MIDPALJ810115 numeric
@attribute MIDPONP800106 numeric
@attribute MIDQIAN880116 numeric
@attribute MIDRICJ880107 numeric
@attribute MIDROBB760111 numeric
@attribute MIDROSM880103 numeric
@attribute MIDVENT840101 numeric
@attribute MIDAURR980101 numeric
@attribute MIDAURR980105 numeric
@attribute MIDAURR980118 numeric
@attribute MIDZHOH040103 numeric

@attribute class {SECRETED,NON-SECRETED}
@data
13,6,4,12,2,2,15,17,2,19,19,16,5,5,8,2,8,1,7,10,24.0,27.0,42.0,80.0,172.0,132.0,59.5,24.0,156.8,173.59999,109.08,512.5,27.0,187.23997,171.51001,54.8,492.85004,18.88,-397.39,158.15001,2025.4099,-15.179999,178.00002,-110.40001,98.7,61.0,182.68001,161.70001,183.07,2277.7998,5.0,7.0,9.0,19.0,42.0,30.0,15.5,5.0,37.900005,41.0,24.61,124.19999,7.0,44.029995,39.34,13.76,106.23999,4.679999,-78.58,36.42,465.37,-3.5200002,39.4,-24.399998,23.800001,14.0,41.59,39.709995,42.02,530.7999,8.0,9.0,16.0,27.0,61.0,52.0,18.0,8.0,50.099995,56.699993,40.629997,203.7,9.0,66.56,60.05,17.839998,177.61,8.26,-187.62001,53.059998,709.73004,-6.5599995,70.9,-24.999998,32.100002,23.0,63.140007,54.719997,64.06,805.7,8.0,7.0,17.0,25.0,49.0,37.0,21.0,8.0,54.399998,59.699997,33.08,137.99998,7.0,57.289997,55.829998,18.66,163.60999,2.6600003,-78.66,56.040005,662.99,-3.36,53.2,-29.300003,32.6,16.0,60.409996,52.899994,59.469997,716.7,NON-SECRETED
11,4,7,13,0,6,7,14,0,19,20,20,4,8,7,4,10,0,4,13,24.0,20.0,45.0,82.0,181.0,132.0,53.0,24.0,152.50002,168.19998,107.21001,597.5,20.0,178.59,173.02998,54.950005,485.77997,30.480001,-509.21002,157.4,1998.6099,-14.53,178.99998,-87.5,91.899994,64.0,175.47998,164.46002,179.12,2255.6,6.0,5.0,11.0,18.0,42.0,34.0,15.0,6.0,37.2,39.800003,24.570002,137.40001,5.0,43.569996,38.609997,13.860001,108.78999,13.82,-110.04999,37.45,466.15997,-3.4900002,38.500004,-19.899998,23.299997,13.0,40.949997,40.0,42.699997,519.3,7.0,9.0,13.0,31.0,72.0,50.0,14.0,7.0,48.899998,55.100002,41.239998,227.9,9.0,67.07,62.440002,17.460001,174.07,11.09,-225.35,49.619995,710.96,-6.29,69.100006,-53.800003,31.8,27.0,61.52,56.18,62.489998,829.6,9.0,3.0,18.0,27.0,56.0,40.0,21.0,9.0,51.899998,56.9,33.12,210.09999,3.0,53.750004,58.71,18.22,161.35,11.799999,-178.75,56.059998,663.52,-3.8600001,58.200005,-4.0999966,29.9,21.0,58.15,54.339996,59.559998,748.5,NON-SECRETED
13,5,6,14,0,6,7,7,1,17,21,20,4,8,10,11,8,0,6,14,26.0,21.0,44.0,87.0,187.0,136.0,57.0,26.0,159.6,173.39998,110.95999,619.39996,21.0,187.43,180.12001,57.05999,503.01,26.69,-453.93,164.93002,2078.91,-15.3,186.9,-149.70001,101.19999,66.0,180.22002,171.66002,184.34999,2359.0,6.0,5.0,7.0,22.0,45.0,35.0,13.0,6.0,35.300003,38.2,24.32,206.59999,5.0,40.79,40.51,13.1,111.77001,11.59,-147.62001,35.700005,466.36996,-4.22,43.4,-32.4,23.2,17.0,41.730003,39.889996,43.670006,559.39996,8.0,9.0,16.0,27.0,67.0,46.0,17.0,8.0,51.699997,55.400005,38.46,189.30002,9.0,65.4,62.480003,20.429996,169.48001,5.9799995,-139.91,54.329998,701.88,-4.5800004,64.5,-37.299995,32.5,24.0,60.53,58.239998,61.979996,802.30005,10.0,5.0,18.0,27.0,56.0,45.0,21.0,10.0,58.3,63.7,34.75,191.20001,5.0,58.879997,59.14,18.63,172.0,9.379999,-108.29,59.769997,694.98004,-4.32,60.399994,-49.199997,36.4,20.0,60.520004,57.539997,60.949997,761.2,NON-SECRETED
18,5,12,7,3,12,7,9,2,12,24,14,3,11,7,7,9,0,5,13,21.0,14.0,57.0,88.0,180.0,138.0,59.0,21.0,156.20001,171.19998,113.25,644.4,14.0,189.20999,182.68001,53.109997,508.73004,30.78,-451.80005,165.39,2120.8298,-17.970001,201.7,-114.999985,103.399994,65.0,178.53,168.72002,182.84,2447.4001,3.0,4.0,14.0,19.0,40.0,35.0,17.0,3.0,38.400005,41.800003,21.960001,187.50002,4.0,37.75,38.97,12.62,103.44001,14.339999,-63.380005,36.750004,471.50998,-3.97,42.6,-9.699999,26.399998,15.0,40.170002,41.71,40.899998,549.30005,9.0,5.0,18.0,28.0,64.0,47.0,17.0,9.0,51.099995,56.400005,38.86,179.40001,5.0,65.270004,62.78,17.34,173.01001,7.34,-178.79999,54.829998,709.03,-6.6200004,69.7,-38.5,32.9,24.0,59.41,53.999996,61.599995,827.8001,8.0,4.0,20.0,28.0,55.0,44.0,19.0,8.0,51.599995,56.100002,38.879997,207.70001,4.0,63.349995,60.049995,18.359999,176.51,6.4300013,-137.58002,57.920006,698.49005,-4.8100004,66.90001,-40.899994,33.1,19.0,59.529995,55.859997,60.68,775.60004,NON-SECRETED
10,3,5,11,1,4,12,12,1,20,19,20,3,10,8,6,11,0,6,10,24.0,23.0,45.0,80.0,183.0,133.0,59.0,24.0,152.99998,167.5,106.39,575.1,23.0,181.36998,173.47,53.749996,486.02997,32.379997,-497.08002,155.83,2010.6099,-14.260001,176.2,-97.59999,98.6,65.0,178.16002,164.73999,180.83,2290.2,7.0,6.0,9.0,18.0,45.0,34.0,16.0,7.0,37.399998,40.800007,24.25,138.90001,6.0,43.940002,38.669994,12.920001,107.75,14.320001,-139.59999,35.65,466.87994,-3.43,37.899998,-16.7,23.800001,14.0,41.99,39.829998,43.640003,523.0,5.0,6.0,22.0,27.0,67.0,43.0,16.0,5.0,48.1,51.499996,38.120003,189.9,6.0,63.959995,64.19,19.53,168.18,11.959999,-180.5,54.339996,710.12994,-4.48,65.4,-7.2999973,30.999998,25.0,59.739998,56.94,61.39,832.5,10.0,7.0,15.0,26.0,54.0,44.0,22.0,10.0,57.100002,63.100002,33.819996,172.5,7.0,56.809994,56.550003,17.44,171.39,5.0500007,-120.240005,56.930004,669.24,-4.0099993,56.399998,-57.300003,35.800003,19.0,60.94,54.67,60.15,720.3,NON-SECRETED
18,7,5,13,2,3,11,19,1,15,14,10,6,5,9,4,7,0,9,14,18.0,24.0,49.0,81.0,162.0,113.0,52.0,18.0,154.20001,169.0,106.240005,450.6,24.0,179.74,172.43999,57.1,487.76,10.98,-254.53001,161.51,2013.36,-12.579999,167.9,-115.8,95.200005,57.0,179.15,161.55,177.06999,2253.5,3.0,6.0,14.0,17.0,39.0,29.0,14.0,3.0,37.8,39.9,23.78,104.39999,6.0,44.32,39.290005,14.120001,107.85,10.010001,-20.019995,37.82,466.03998,-2.01,34.500004,-28.200003,25.4,13.0,40.99,39.199993,40.829998,519.1,6.0,8.0,17.0,29.0,60.0,41.0,15.0,6.0,49.699997,55.600002,39.149994,164.2,8.0,61.570004,61.339996,18.999998,173.95999,4.47,-155.57,54.360004,711.43,-5.5799994,65.2,-31.500002,29.800001,22.0,62.079994,55.649994,61.420002,805.10004,9.0,6.0,15.0,28.0,51.0,36.0,19.0,9.0,53.2,58.7,34.61,169.79999,6.0,55.569996,59.059994,18.589998,168.84999,-1.2199996,-81.729996,56.11,676.17,-4.06,59.0,-39.4,31.3,19.0,61.09,52.539997,59.969997,759.7,NON-SECRETED
14,8,1,14,0,1,12,15,1,13,23,16,3,11,8,7,7,0,6,13,25.0,26.0,37.0,85.0,169.0,132.0,58.0,25.0,150.29999,166.5,110.72,617.6,26.0,177.79999,173.66,54.349995,500.08002,13.970004,-394.53003,157.15999,2025.1599,-16.490002,189.50002,-131.7,96.6,66.0,181.36,163.18001,181.23001,2319.5,8.0,7.0,6.0,19.0,43.0,32.0,16.0,8.0,38.900005,42.5,23.85,134.8,7.0,42.100002,38.56,13.580001,109.54,6.599999,-105.240005,35.500004,462.41995,-3.4499996,37.6,-28.300003,23.099998,13.0,42.270004,39.959995,43.030003,514.6,6.0,8.0,18.0,28.0,66.0,45.0,14.0,6.0,47.899998,52.100002,38.659996,223.8,8.0,60.679996,63.92,20.04,172.06,9.300001,-163.69998,53.71,709.02997,-4.71,68.9,-15.900003,30.0,27.0,61.04999,57.81,61.54,833.60004,8.0,8.0,14.0,27.0,48.0,41.0,22.0,8.0,51.100002,57.399998,35.64,184.4,8.0,55.46,56.929996,16.689999,168.42,-1.4999993,-74.62999,54.679996,667.15,-5.1500006,62.899998,-48.800003,34.0,21.0,60.959995,51.67,59.380005,750.5,NON-SECRETED
14,7,8,12,0,2,9,11,2,19,19,18,2,9,9,9,4,0,6,13,27.0,21.0,40.0,85.0,175.0,132.0,55.0,27.0,156.29999,172.50003,108.04001,598.7,21.0,181.29999,173.59999,54.039997,494.0,31.449999,-424.82,159.75,2019.6201,-14.929997,178.8,-141.19998,98.39999,66.0,178.12999,163.05,180.04,2300.4,8.0,6.0,5.0,21.0,47.0,33.0,15.0,8.0,38.800003,42.9,23.12,159.6,6.0,41.19,40.26,12.7300005,109.14,13.41,-143.32002,34.870003,467.55,-3.31,37.100002,-31.7,23.4,17.0,42.62,38.86,43.550003,541.5,8.0,5.0,18.0,29.0,60.0,44.0,16.0,8.0,50.999996,57.100002,39.520004,203.8,5.0,61.979996,62.4,17.83,176.54999,8.01,-148.87,55.93,706.88,-5.0200005,67.7,-38.9,31.299997,24.0,61.12,54.009995,61.289997,803.7001,10.0,6.0,15.0,26.0,51.0,43.0,21.0,10.0,54.7,59.200005,34.19,169.2,6.0,58.19,55.18,17.869999,164.45999,7.0899997,-86.259995,56.91,658.58,-4.64,56.8,-66.1,35.8,18.0,57.909996,54.179996,58.34,721.8,NON-SECRETED
8,7,8,13,2,6,9,8,3,13,16,12,8,2,5,7,10,1,3,8,22.0,22.0,44.0,61.0,159.0,117.0,51.5,22.0,141.29999,152.80002,91.74,372.79996,22.0,163.1,145.87,50.15,409.13995,14.27,-302.78,137.40001,1746.6802,-11.81,153.50002,-79.899994,84.9,43.0,151.06999,147.12001,154.04997,1878.1001,7.0,7.0,14.0,12.0,48.0,32.0,18.0,7.0,40.600002,44.199997,24.28,63.000004,7.0,44.550003,39.27,12.92,107.22001,1.2299999,-77.61,35.49,465.9,-1.8500001,37.8,-5.0000005,23.600002,10.0,41.44,40.09,41.88,465.50003,5.0,10.0,17.0,28.0,62.0,47.0,16.5,5.0,53.300003,57.700005,38.179996,167.2,10.0,68.53999,57.89,20.89,163.72,7.839999,-139.77,53.579998,713.57996,-6.13,64.899994,-33.3,32.699997,17.0,60.989998,59.2,62.12,793.7,9.0,3.0,14.0,23.0,49.0,35.0,17.0,9.0,44.899998,47.5,30.03,147.9,3.0,50.18,49.21,16.53,135.33,8.039999,-110.84999,48.660004,572.36005,-4.0099993,50.899998,-40.6,27.0,15.0,47.510002,47.800003,49.699997,629.2,NON-SECRETED
20,10,14,22,4,10,25,24,3,28,25,20,13,9,12,20,25,2,15,28,33.0,47.0,112.0,137.0,354.0,221.0,108.0,33.0,298.2,318.1,198.45001,727.99994,47.0,347.03006,333.98,109.619995,900.85,33.519997,-595.56006,303.20004,3866.2502,-19.009998,317.5,-176.6,189.29999,107.0,333.98004,321.57,332.34,4257.0,4.0,5.0,14.0,17.0,38.0,29.0,10.0,4.0,34.5,37.3,25.98,89.200005,5.0,43.56,39.239998,13.77,117.520004,3.97,-103.2,40.210007,467.02,-3.0799994,41.199997,-25.400002,21.000004,12.0,40.110004,39.010002,40.93,493.79996,7.0,9.0,15.0,29.0,66.0,43.0,19.5,7.0,56.0,60.899998,37.65,165.7,9.0,62.650005,60.730003,19.889997,163.88998,3.8600006,-103.05999,53.640003,714.47,-4.3299994,63.199993,-58.4,33.1,20.0,60.989998,58.21,59.920002,778.1,13.0,15.0,38.0,43.0,119.0,72.0,37.0,13.0,101.19999,108.00001,61.61001,245.3,15.0,109.45001,111.42999,35.559998,297.62994,10.940001,-192.48,98.389984,1270.98,-5.88,101.399994,-34.100002,64.2,36.0,111.249985,106.8,110.2,1429.6,NON-SECRETED
23,17,8,21,3,16,30,22,11,17,38,23,8,11,17,25,12,9,9,16,51.0,51.0,95.0,139.0,319.0,256.0,138.5,51.0,322.19998,350.69995,204.81001,938.10004,51.0,364.15997,326.76,107.799995,938.33,-3.1200047,-583.65,320.74002,3914.9502,-25.960001,366.9,-160.80002,202.59999,100.0,346.60995,323.32,347.84,4256.0,7.0,4.0,13.0,16.0,37.0,24.0,15.0,7.0,38.5,40.5,23.44,70.80001,4.0,41.150005,38.39,14.43,114.03001,-0.81,-84.950005,40.830006,457.76993,-1.55,35.399998,-21.5,21.1,7.0,39.78,40.099995,40.4,456.0,6.0,6.0,19.0,29.0,52.0,49.0,19.5,6.0,54.300003,60.699997,36.589996,227.0,6.0,65.829994,59.910007,18.89,171.89998,5.2,-134.90001,58.579998,712.0899,-6.140001,72.49999,-10.699997,33.600002,21.0,61.480003,54.94,63.450005,811.7999,18.0,22.0,28.0,44.0,115.0,83.0,51.5,18.0,109.1,118.899994,68.79,250.20001,22.0,122.51002,109.54999,32.87,310.38004,-12.129999,-145.70999,101.19,1306.38,-8.170001,118.89999,-101.40001,74.1,34.0,118.149994,106.450005,115.56,1414.0001,NON-SECRETED
27,14,8,22,4,15,20,30,6,20,25,21,6,11,11,13,20,0,18,31,41.0,42.0,108.0,131.0,325.0,211.0,111.0,41.0,293.9,318.2,194.45001,729.3,42.0,329.60995,329.45996,104.57001,899.8699,3.6699977,-438.65002,301.82,3761.6104,-19.330002,320.7,-137.1,182.3,105.0,330.66998,305.87003,328.05002,4151.9004,5.0,3.0,15.0,17.0,36.0,22.0,10.0,5.0,33.4,35.8,25.419998,70.49999,3.0,42.54,39.429996,13.329999,121.020004,0.20000046,-126.64,38.93,463.24,-1.8700001,38.899998,-12.0,18.199999,8.0,39.639996,37.32,39.64,481.69995,10.0,9.0,22.0,19.0,59.0,41.0,23.0,10.0,53.999996,56.100002,36.690002,80.90001,9.0,67.68,60.88,21.34,170.66,2.3099983,-101.76001,59.31,683.94,-2.97,54.500004,-4.1000013,34.4,19.0,60.960003,57.139996,62.63,753.3,16.0,9.0,37.0,46.0,113.0,69.0,37.0,16.0,100.4,108.6,62.719997,281.5,9.0,103.69,114.65,33.85,295.74,5.200002,-124.45001,101.63999,1267.76,-6.71,110.69999,-47.700005,61.600002,40.0,108.87,100.76001,108.439995,1447.0,NON-SECRETED
6,3,3,4,2,6,11,5,1,6,12,6,0,2,2,5,4,3,3,5,10.0,15.0,28.0,36.0,91.0,72.0,36.5,10.0,82.19999,89.8,55.929993,237.39998,15.0,102.19999,88.41,26.3,250.79,1.2000003,-201.18001,80.45001,1042.76,-7.6399994,100.5,-38.5,55.899998,31.0,91.38001,83.450005,91.29,1171.5999,6.0,7.0,12.0,15.0,39.0,35.0,15.5,6.0,38.8,42.300007,24.919998,97.8,7.0,48.22,38.43,12.67,113.24,2.4199996,-75.61,37.929996,462.58,-3.7,42.999996,-18.899998,25.699997,13.0,41.1,37.809998,42.219997,512.2999,4.0,11.0,20.0,25.0,61.0,47.0,24.5,4.0,53.899994,58.5,37.55,162.6,11.0,68.97,60.18,17.859999,166.44,-0.5699997,-130.63,53.07,707.99994,-5.4099994,70.1,-17.3,37.899998,22.0,61.43,56.379997,60.469994,819.2,1.0,6.0,9.0,13.0,28.0,25.0,13.5,1.0,26.799997,28.800003,18.03,107.7,6.0,33.969997,28.849995,9.0199995,77.44999,-1.1099998,-60.27,26.390003,343.72,-3.2499998,38.5,-3.1999998,19.499998,12.0,29.86,27.73,29.379997,417.0,NON-SECRETED
34,10,20,21,2,7,27,35,6,29,29,34,8,13,9,19,14,0,14,25,50.0,48.0,111.0,147.0,346.0,247.0,119.0,50.0,327.89996,360.0,220.57999,760.7,48.0,384.98,350.33,114.57001,1011.87006,34.239994,-714.42004,338.91998,4134.71,-23.999998,340.69998,-172.00002,200.60002,110.0,365.68997,338.11996,366.69,4464.6,7.0,6.0,12.0,15.0,44.0,31.0,16.0,7.0,36.2,38.999996,25.33,83.700005,6.0,43.85,38.47,11.509999,115.36,4.81,-132.26999,36.2,465.25998,-2.6599994,40.0,-34.0,24.499998,11.0,40.52,39.179996,40.8,483.1,7.0,8.0,17.0,28.0,61.0,43.0,20.0,7.0,51.099995,55.600006,38.359997,169.79999,8.0,66.149994,60.549995,18.79,171.43001,8.639999,-165.53,54.210003,702.76,-4.93,60.5,-34.800003,33.5,21.0,61.93,55.789997,62.6,800.8,16.0,19.0,34.0,49.0,110.0,75.0,38.0,16.0,112.2,123.80001,70.689995,204.1,19.0,123.479996,115.36998,38.43,333.54,1.1800001,-123.59,112.31,1374.97,-7.1000013,109.5,-81.3,68.0,35.0,122.46,112.22001,119.43,1467.5,NON-SECRETED
4,5,5,5,0,4,12,8,0,7,7,8,1,1,2,3,8,0,2,12,13.0,17.0,30.0,34.0,107.0,64.0,33.0,13.0,90.299995,99.6,57.789997,125.49999,17.0,96.93001,94.740005,28.529997,268.14,-5.6400003,-169.53,84.20999,1096.4199,-4.4200006,88.299995,-69.8,54.600002,29.0,98.119995,90.7,94.4,1128.6,7.0,6.0,13.0,14.0,47.0,27.0,15.0,7.0,39.199997,43.2,24.199999,38.799995,6.0,42.95,39.979996,12.11,114.37,0.7900001,-127.63,36.870003,465.11005,-1.3700001,35.200005,-19.7,22.0,11.0,41.1,38.59,40.679996,458.6,6.0,12.0,19.0,23.0,68.0,40.0,19.0,6.0,56.399998,62.600002,37.39,89.3,12.0,59.990005,61.339996,17.88,170.04,-5.0100017,-54.96,52.199997,705.4899,-3.32,58.1,-58.799995,36.0,21.0,63.270004,57.43,59.31,751.19995,5.0,6.0,11.0,10.0,34.0,18.0,9.0,5.0,32.3,35.800003,18.57,12.699999,6.0,29.519997,31.899998,10.599999,94.26,-6.46,-34.86,30.440002,369.16998,-0.52000004,27.6,-18.2,16.8,8.0,33.9,31.320002,31.37,355.3,NON-SECRETED
5,4,0,5,0,3,12,11,0,7,9,10,1,1,3,2,4,0,3,14,14.0,17.0,23.0,40.0,100.0,64.0,34.0,14.0,86.10001,97.2,60.359997,169.19997,17.0,97.179985,96.42001,27.34,274.77002,-9.37,-196.55002,84.68,1105.49,-6.54,95.90001,-80.4,52.399994,34.0,100.369995,85.74999,96.92,1180.8,7.0,5.0,10.0,18.0,41.0,24.0,15.0,7.0,38.600002,44.000004,24.73,67.6,5.0,37.94,41.17,11.39,118.17,-8.79,-92.04,37.99,470.06998,-2.48,40.9,-35.8,20.699999,12.0,42.329998,36.23,40.780003,477.7,7.0,13.0,16.0,24.0,64.0,43.0,22.0,7.0,54.7,61.500004,38.47,103.09999,13.0,64.61,61.16,17.67,173.39,-3.8599992,-96.22999,53.089996,705.98,-4.0299997,60.1,-46.800003,35.7,23.0,64.59,55.329998,62.079994,763.8,6.0,7.0,9.0,10.0,33.0,19.0,14.0,6.0,33.100002,37.8,19.27,-7.300002,7.0,32.609997,32.09,9.429999,93.520004,-10.750001,-43.25,30.630001,370.36,-1.32,28.2,-17.0,18.1,9.0,34.96,29.430002,33.07,355.1,NON-SECRETED
25,17,6,17,4,7,28,22,6,25,36,28,12,7,23,25,21,0,4,33,51.0,45.0,89.0,161.0,355.0,229.0,109.0,51.0,313.60004,342.3,213.92,840.3,45.0,353.02994,347.82,107.77,994.01,-2.6300068,-757.5901,320.35995,4066.5898,-24.91,355.29996,-351.7,191.79997,105.0,353.63,327.84998,350.11005,4393.9004,6.0,7.0,9.0,18.0,45.0,26.0,14.0,6.0,35.800003,39.100002,25.889997,70.200005,7.0,40.0,40.579994,12.539999,111.51001,-2.9,-70.1,34.320004,478.55997,-2.9099998,42.2,-46.399998,21.199999,12.0,40.67,38.59,39.059998,502.69995,9.0,10.0,19.0,22.0,62.0,39.0,22.0,9.0,55.100002,60.800003,36.33,54.999996,10.0,64.39,60.99,17.669998,171.65997,-8.160001,-105.14,52.859997,711.28,-4.13,62.4,-25.0,33.4,17.0,61.370003,54.429996,59.799995,760.10004,18.0,12.0,26.0,60.0,115.0,78.0,34.0,18.0,107.40001,118.6,70.43,366.40002,12.0,116.17001,116.53999,34.87,339.39,1.720001,-281.14,109.95,1351.18,-9.219999,118.79999,-145.70001,66.1,38.0,119.17,108.520004,118.850006,1493.7001,NON-SECRETED
26,15,11,19,6,9,26,27,6,29,27,33,11,6,19,23,19,0,6,39,54.0,45.0,101.0,157.0,372.0,225.0,112.0,54.0,329.19998,359.9,217.1,677.0,45.0,368.13,361.16998,112.19001,1015.31995,-0.70000076,-780.34,332.67,4188.73,-22.8,349.2,-285.4,194.3,107.0,363.33997,336.55002,360.06995,4491.6,5.0,8.0,8.0,19.0,45.0,30.0,16.0,5.0,34.499996,38.600002,27.2,99.100006,8.0,43.579998,39.68,11.620001,110.34,0.8199992,-91.74,31.8,480.07,-3.9399996,43.8,-39.199997,22.299997,13.0,41.65,38.050003,40.539993,522.6,10.0,8.0,15.0,27.0,61.0,33.0,19.0,10.0,51.299995,56.5,39.660004,55.199997,8.0,68.83,60.22,17.089998,173.75998,-5.249998,-165.22998,53.850002,703.7901,-4.8600006,58.399998,-62.200005,32.100002,16.0,60.519993,53.159996,60.32,760.30005,20.0,10.0,33.0,56.0,114.0,68.0,35.0,20.0,113.200005,125.19999,70.31,260.4,10.0,112.78,121.82,36.289997,350.50003,-15.049997,-211.83003,115.990005,1387.42,-6.9900002,120.1,-118.2,63.000004,34.0,121.13999,109.08001,118.31,1475.1,NON-SECRETED
26,16,15,20,2,15,18,23,8,34,28,24,14,6,18,30,19,0,5,31,48.0,38.0,109.0,157.0,369.0,231.0,106.0,48.0,324.49997,351.5,213.45999,861.5,38.0,363.96994,354.91,115.25001,985.32996,27.240002,-738.7701,331.24002,4132.4004,-20.049997,347.89996,-243.6,190.2,104.0,353.46,340.56998,354.46994,4422.0,7.0,8.0,5.0,20.0,45.0,28.0,12.0,7.0,37.799995,42.200005,25.790003,99.899994,8.0,42.670006,39.67,13.089999,110.43,0.009998977,-58.730003,32.460003,471.44,-3.3,39.600002,-48.1,21.099998,13.0,41.54,38.42,40.219997,516.0,4.0,8.0,22.0,26.0,59.0,43.0,15.0,4.0,53.2,57.100002,37.739998,163.09999,8.0,66.77,59.109993,20.630001,170.46,7.08,-98.70999,57.700005,700.3,-3.66,59.9,-40.100006,34.1,18.0,60.27,59.219997,60.93,756.50006,19.0,13.0,39.0,47.0,131.0,72.0,39.0,19.0,110.600006,118.899994,69.49,235.5,13.0,118.04001,121.37001,36.86,336.59998,-1.3000002,-268.40002,108.95,1370.97,-3.86,111.9,-73.799995,64.9,34.0,119.15,113.28001,117.34,1446.0,NON-SECRETED
